idScenarios,idTechnologies,idzones,year,hour,supply,quantum,Col
1,94,0,2022,156,1,140.96,3
1,94,0,2022,157,1,140.96,3
1,94,0,2022,158,1,140.96,3
1,94,0,2022,159,1,140.96,3
1,94,0,2022,160,1,140.96,3
1,94,0,2022,161,1,136.70,3
1,94,0,2022,162,1,73.61,3
1,94,0,2022,163,1,17.94,3
1,94,0,2022,164,1,0.00,3
1,94,0,2022,165,1,0.00,3
1,94,0,2022,166,1,0.00,3
1,94,0,2022,167,1,0.00,3
1,94,0,2022,168,1,0.00,3
1,94,0,2022,169,1,0.00,3
1,94,0,2022,170,1,0.00,3
1,94,0,2022,171,1,0.00,3
1,94,0,2022,172,1,0.00,3
1,94,0,2022,173,1,0.00,3
1,94,0,2022,174,1,7.21,3
1,94,0,2022,175,1,15.79,3
1,94,0,2022,176,1,107.82,3
1,94,0,2022,177,1,139.21,3
1,94,0,2022,178,1,140.96,3
1,94,0,2022,179,1,140.96,3
1,94,0,2022,180,1,140.96,3
1,94,0,2022,181,1,140.96,3
1,94,0,2022,182,1,140.96,3
1,94,0,2022,183,1,140.96,3
1,94,0,2022,184,1,140.96,3
1,94,0,2022,185,1,137.37,3
1,94,0,2022,186,1,74.77,3
1,94,0,2022,187,1,17.65,3
1,94,0,2022,188,1,0.00,3
1,94,0,2022,189,1,0.00,3
1,94,0,2022,190,1,0.00,3
1,94,0,2022,191,1,0.00,3
1,94,0,2022,192,1,0.00,3
1,94,0,2022,193,1,0.00,3
1,94,0,2022,194,1,0.00,3
1,94,0,2022,195,1,0.00,3
1,94,0,2022,196,1,0.00,3
1,94,0,2022,197,1,0.00,3
1,94,0,2022,198,1,7.74,3
1,94,0,2022,199,1,16.22,3
1,94,0,2022,200,1,112.97,3
1,94,0,2022,201,1,140.96,3
1,94,0,2022,202,1,140.96,3
1,94,0,2022,203,1,140.96,3
1,94,0,2022,204,1,140.96,3
1,94,0,2022,205,1,140.96,3
1,94,0,2022,206,1,140.96,3
1,94,0,2022,207,1,140.96,3
1,94,0,2022,208,1,140.96,3
1,94,0,2022,209,1,140.96,3
1,94,0,2022,210,1,81.95,3
1,94,0,2022,211,1,20.70,3
1,94,0,2022,212,1,0.00,3
1,94,0,2022,213,1,0.00,3
1,94,0,2022,214,1,0.00,3
1,94,0,2022,215,1,0.00,3
1,94,0,2022,216,1,0.00,3
1,94,0,2022,217,1,0.00,3
1,94,0,2022,218,1,0.00,3
1,94,0,2022,219,1,0.00,3
1,94,0,2022,220,1,0.00,3
1,94,0,2022,221,1,0.00,3
1,94,0,2022,222,1,9.46,3
1,94,0,2022,223,1,17.40,3
1,94,0,2022,224,1,112.65,3
1,94,0,2022,225,1,140.96,3
1,94,0,2022,226,1,140.96,3
1,94,0,2022,227,1,140.96,3
1,94,0,2022,228,1,140.96,3
1,94,0,2022,229,1,140.96,3
1,94,0,2022,230,1,140.96,3
1,94,0,2022,231,1,140.96,3
1,94,0,2022,232,1,140.96,3
1,94,0,2022,233,1,140.96,3
1,94,0,2022,234,1,79.08,3
1,94,0,2022,235,1,18.95,3
1,94,0,2022,236,1,0.00,3
1,94,0,2022,237,1,0.00,3
1,94,0,2022,238,1,0.00,3
1,94,0,2022,239,1,0.00,3
1,94,0,2022,240,1,0.00,3
1,94,0,2022,241,1,0.00,3
1,94,0,2022,242,1,0.00,3
1,94,0,2022,243,1,0.00,3
1,94,0,2022,244,1,0.00,3
1,94,0,2022,245,1,0.00,3
1,94,0,2022,246,1,7.73,3
1,94,0,2022,247,1,15.06,3
1,94,0,2022,248,1,106.37,3
1,94,0,2022,249,1,139.92,3
1,94,0,2022,250,1,140.96,3
1,94,0,2022,251,1,140.96,3
1,94,0,2022,252,1,140.96,3
1,94,0,2022,253,1,140.96,3
1,94,0,2022,254,1,119.36,3
1,94,0,2022,255,1,86.61,3
1,94,0,2022,256,1,69.09,3
1,94,0,2022,257,1,58.41,3
1,94,0,2022,258,1,34.56,3
1,94,0,2022,259,1,8.18,3
1,94,0,2022,260,1,0.00,3
1,94,0,2022,261,1,0.00,3
1,94,0,2022,262,1,0.00,3
1,94,0,2022,263,1,0.00,3
1,94,0,2022,264,1,0.00,3
1,94,0,2022,265,1,0.00,3
1,94,0,2022,266,1,0.00,3
1,94,0,2022,267,1,0.00,3
1,94,0,2022,268,1,0.00,3
1,94,0,2022,269,1,0.00,3
1,94,0,2022,270,1,0.81,3
1,94,0,2022,271,1,16.41,3
1,94,0,2022,272,1,105.66,3
1,94,0,2022,273,1,140.21,3
1,94,0,2022,274,1,140.96,3
1,94,0,2022,275,1,140.96,3
1,94,0,2022,276,1,140.96,3
1,94,0,2022,277,1,140.96,3
1,94,0,2022,278,1,140.96,3
1,94,0,2022,279,1,140.96,3
1,94,0,2022,280,1,139.88,3
1,94,0,2022,281,1,126.25,3
1,94,0,2022,282,1,69.50,3
1,94,0,2022,283,1,14.74,3
1,94,0,2022,284,1,0.00,3
1,94,0,2022,285,1,0.00,3
1,94,0,2022,286,1,0.00,3
1,94,0,2022,287,1,0.00,3
1,94,0,2022,288,1,0.00,3
1,94,0,2022,289,1,0.00,3
1,94,0,2022,290,1,0.00,3
1,94,0,2022,291,1,0.00,3
1,94,0,2022,292,1,0.00,3
1,94,0,2022,293,1,0.00,3
1,94,0,2022,294,1,7.77,3
1,94,0,2022,295,1,14.50,3
1,94,0,2022,296,1,107.54,3
1,94,0,2022,297,1,140.70,3
1,94,0,2022,298,1,140.96,3
1,94,0,2022,299,1,140.96,3
1,94,0,2022,300,1,140.96,3
1,94,0,2022,301,1,140.96,3
1,94,0,2022,302,1,140.96,3
1,94,0,2022,303,1,140.96,3
1,94,0,2022,304,1,140.96,3
1,94,0,2022,305,1,139.12,3
1,94,0,2022,306,1,76.76,3
1,94,0,2022,307,1,16.92,3
1,94,0,2022,308,1,0.00,3
1,94,0,2022,309,1,0.00,3
1,94,0,2022,310,1,0.00,3
1,94,0,2022,311,1,0.00,3
1,94,0,2022,312,1,0.00,3
1,94,0,2022,313,1,0.00,3
1,94,0,2022,314,1,0.00,3
1,94,0,2022,315,1,0.00,3
1,94,0,2022,316,1,0.00,3
1,94,0,2022,317,1,0.00,3
1,94,0,2022,318,1,7.33,3
1,94,0,2022,319,1,13.29,3
1,94,0,2022,320,1,105.88,3
1,94,0,2022,321,1,140.58,3
1,94,0,2022,322,1,140.96,3
1,94,0,2022,323,1,140.96,3
1,94,0,2022,324,1,140.96,3
1,94,0,2022,325,1,140.96,3
1,94,0,2022,326,1,140.96,3
1,94,0,2022,327,1,140.96,3
1,94,0,2022,328,1,140.96,3
1,94,0,2022,329,1,136.91,3
1,94,0,2022,330,1,74.09,3
1,94,0,2022,331,1,15.27,3
1,94,0,2022,332,1,0.00,3
1,94,0,2022,333,1,0.00,3
1,94,0,2022,334,1,0.00,3
1,94,0,2022,335,1,0.00,3
1,94,0,2022,336,1,0.00,3
1,94,0,2022,337,1,0.00,3
1,94,0,2022,338,1,0.00,3
1,94,0,2022,339,1,0.00,3
1,94,0,2022,340,1,0.00,3
1,94,0,2022,341,1,0.00,3
1,94,0,2022,342,1,6.97,3
1,94,0,2022,343,1,13.15,3
1,94,0,2022,344,1,106.03,3
1,94,0,2022,345,1,140.73,3
1,94,0,2022,346,1,140.96,3
1,94,0,2022,347,1,140.96,3
1,94,0,2022,348,1,140.96,3
1,94,0,2022,349,1,140.96,3
1,94,0,2022,350,1,140.96,3
1,94,0,2022,351,1,140.96,3
1,94,0,2022,352,1,140.96,3
1,94,0,2022,353,1,136.78,3
1,94,0,2022,354,1,75.85,3
1,94,0,2022,355,1,15.57,3
1,94,0,2022,356,1,0.00,3
1,94,0,2022,357,1,0.00,3
1,94,0,2022,358,1,0.00,3
1,94,0,2022,359,1,0.00,3
1,94,0,2022,360,1,0.00,3
1,94,0,2022,361,1,0.00,3
1,94,0,2022,362,1,0.00,3
1,94,0,2022,363,1,0.00,3
1,94,0,2022,364,1,0.00,3
1,94,0,2022,365,1,0.00,3
1,94,0,2022,366,1,6.54,3
1,94,0,2022,367,1,11.80,3
1,94,0,2022,368,1,105.12,3
1,94,0,2022,369,1,140.94,3
1,94,0,2022,370,1,140.96,3
1,94,0,2022,371,1,140.96,3
1,94,0,2022,372,1,140.96,3
1,94,0,2022,373,1,140.96,3
1,94,0,2022,374,1,140.96,3
1,94,0,2022,375,1,140.96,3
1,94,0,2022,376,1,140.96,3
1,94,0,2022,377,1,136.50,3
1,94,0,2022,378,1,73.88,3
1,94,0,2022,379,1,14.63,3
1,94,0,2022,380,1,0.00,3
1,94,0,2022,381,1,0.00,3
1,94,0,2022,382,1,0.00,3
1,94,0,2022,383,1,0.00,3
1,94,0,2022,384,1,0.00,3
1,94,0,2022,385,1,0.00,3
1,94,0,2022,386,1,0.00,3
1,94,0,2022,387,1,0.00,3
1,94,0,2022,388,1,0.00,3
1,94,0,2022,389,1,0.00,3
1,94,0,2022,390,1,5.92,3
1,94,0,2022,391,1,11.25,3
1,94,0,2022,392,1,103.72,3
1,94,0,2022,393,1,140.06,3
1,94,0,2022,394,1,140.96,3
1,94,0,2022,395,1,140.96,3
1,94,0,2022,396,1,140.96,3
1,94,0,2022,397,1,140.96,3
1,94,0,2022,398,1,140.96,3
1,94,0,2022,399,1,140.96,3
1,94,0,2022,400,1,140.96,3
1,94,0,2022,401,1,128.80,3
1,94,0,2022,402,1,59.76,3
1,94,0,2022,403,1,9.15,3
1,94,0,2022,404,1,0.00,3
1,94,0,2022,405,1,0.00,3
1,94,0,2022,406,1,0.00,3
1,94,0,2022,407,1,0.00,3
1,94,0,2022,408,1,0.00,3
1,94,0,2022,409,1,0.00,3
1,94,0,2022,410,1,0.00,3
1,94,0,2022,411,1,0.00,3
1,94,0,2022,412,1,0.00,3
1,94,0,2022,413,1,0.00,3
1,94,0,2022,414,1,6.01,3
1,94,0,2022,415,1,24.33,3
1,94,0,2022,416,1,102.71,3
1,94,0,2022,417,1,140.18,3
1,94,0,2022,418,1,140.96,3
1,94,0,2022,419,1,140.96,3
1,94,0,2022,420,1,140.96,3
1,94,0,2022,421,1,140.96,3
1,94,0,2022,422,1,140.96,3
1,94,0,2022,423,1,140.96,3
1,94,0,2022,424,1,140.96,3
1,94,0,2022,425,1,135.21,3
1,94,0,2022,426,1,71.47,3
1,94,0,2022,427,1,12.52,3
1,94,0,2022,428,1,0.00,3
1,94,0,2022,429,1,0.00,3
1,94,0,2022,430,1,0.00,3
1,94,0,2022,431,1,0.00,3
1,94,0,2022,432,1,0.00,3
1,94,0,2022,433,1,0.00,3
1,94,0,2022,434,1,0.00,3
1,94,0,2022,435,1,0.00,3
1,94,0,2022,436,1,0.00,3
1,94,0,2022,437,1,0.00,3
1,94,0,2022,438,1,6.54,3
1,94,0,2022,439,1,26.54,3
1,94,0,2022,440,1,104.84,3
1,94,0,2022,441,1,140.29,3
1,94,0,2022,442,1,140.96,3
1,94,0,2022,443,1,140.96,3
1,94,0,2022,444,1,140.96,3
1,94,0,2022,445,1,140.96,3
1,94,0,2022,446,1,140.96,3
1,94,0,2022,447,1,140.96,3
1,94,0,2022,448,1,140.96,3
1,94,0,2022,449,1,140.67,3
1,94,0,2022,450,1,77.69,3
1,94,0,2022,451,1,14.95,3
1,94,0,2022,452,1,0.00,3
1,94,0,2022,453,1,0.00,3
1,94,0,2022,454,1,0.00,3
1,94,0,2022,455,1,0.00,3
1,94,0,2022,456,1,0.00,3
1,94,0,2022,457,1,0.00,3
1,94,0,2022,458,1,0.00,3
1,94,0,2022,459,1,0.00,3
1,94,0,2022,460,1,0.00,3
1,94,0,2022,461,1,0.00,3
1,94,0,2022,462,1,6.21,3
1,94,0,2022,463,1,27.36,3
1,94,0,2022,464,1,104.32,3
1,94,0,2022,465,1,140.50,3
1,94,0,2022,466,1,140.96,3
1,94,0,2022,467,1,140.96,3
1,94,0,2022,468,1,140.96,3
1,94,0,2022,469,1,140.96,3
1,94,0,2022,470,1,140.96,3
1,94,0,2022,471,1,140.96,3
1,94,0,2022,472,1,140.96,3
1,94,0,2022,473,1,140.96,3
1,94,0,2022,474,1,79.25,3
1,94,0,2022,475,1,15.27,3
1,94,0,2022,476,1,0.00,3
1,94,0,2022,477,1,0.00,3
1,94,0,2022,478,1,0.00,3
1,94,0,2022,479,1,0.00,3
1,94,0,2022,480,1,0.00,3
1,94,0,2022,481,1,0.00,3
1,94,0,2022,482,1,0.00,3
1,94,0,2022,483,1,0.00,3
1,94,0,2022,484,1,0.00,3
1,94,0,2022,485,1,0.00,3
1,94,0,2022,486,1,6.44,3
1,94,0,2022,487,1,28.75,3
1,94,0,2022,488,1,104.92,3
1,94,0,2022,489,1,140.69,3
1,94,0,2022,490,1,140.96,3
1,94,0,2022,491,1,140.96,3
1,94,0,2022,492,1,140.96,3
1,94,0,2022,493,1,140.96,3
1,94,0,2022,494,1,140.96,3
1,94,0,2022,495,1,140.96,3
1,94,0,2022,496,1,140.96,3
1,94,0,2022,497,1,139.77,3
1,94,0,2022,498,1,77.09,3
1,94,0,2022,499,1,14.16,3
1,94,0,2022,500,1,0.00,3
1,94,0,2022,501,1,0.00,3
1,94,0,2022,502,1,0.00,3
1,94,0,2022,503,1,0.00,3
1,94,0,2022,504,1,0.00,3
1,94,0,2022,505,1,0.00,3
1,94,0,2022,506,1,0.00,3
1,94,0,2022,507,1,0.00,3
1,94,0,2022,508,1,0.00,3
1,94,0,2022,509,1,0.00,3
1,94,0,2022,510,1,5.75,3
1,94,0,2022,511,1,27.17,3
1,94,0,2022,512,1,103.40,3
1,94,0,2022,513,1,140.87,3
1,94,0,2022,514,1,140.96,3
1,94,0,2022,515,1,140.96,3
1,94,0,2022,516,1,140.96,3
1,94,0,2022,517,1,140.96,3
1,94,0,2022,518,1,140.96,3
1,94,0,2022,519,1,140.96,3
1,94,0,2022,520,1,140.96,3
1,94,0,2022,521,1,138.22,3
1,94,0,2022,522,1,77.08,3
1,94,0,2022,523,1,13.50,3
1,94,0,2022,524,1,0.00,3
1,94,0,2022,525,1,0.00,3
1,94,0,2022,526,1,0.00,3
1,94,0,2022,527,1,0.00,3
1,94,0,2022,528,1,0.00,3
1,94,0,2022,529,1,0.00,3
1,94,0,2022,530,1,0.00,3
1,94,0,2022,531,1,0.00,3
1,94,0,2022,532,1,0.00,3
1,94,0,2022,533,1,0.00,3
1,94,0,2022,534,1,5.63,3
1,94,0,2022,535,1,26.87,3
1,94,0,2022,536,1,102.66,3
1,94,0,2022,537,1,140.72,3
1,94,0,2022,538,1,140.96,3
1,94,0,2022,539,1,140.96,3
1,94,0,2022,540,1,140.96,3
1,94,0,2022,541,1,140.96,3
1,94,0,2022,542,1,140.96,3
1,94,0,2022,543,1,140.96,3
1,94,0,2022,544,1,140.96,3
1,94,0,2022,545,1,134.14,3
1,94,0,2022,546,1,75.02,3
1,94,0,2022,547,1,12.86,3
1,94,0,2022,548,1,0.00,3
1,94,0,2022,549,1,0.00,3
1,94,0,2022,550,1,0.00,3
1,94,0,2022,551,1,0.00,3
1,94,0,2022,552,1,0.00,3
1,94,0,2022,553,1,0.00,3
1,94,0,2022,554,1,0.00,3
1,94,0,2022,555,1,0.00,3
1,94,0,2022,556,1,0.00,3
1,94,0,2022,557,1,0.00,3
1,94,0,2022,558,1,4.38,3
1,94,0,2022,559,1,23.88,3
1,94,0,2022,560,1,102.13,3
1,94,0,2022,561,1,140.96,3
1,94,0,2022,562,1,140.96,3
1,94,0,2022,563,1,140.96,3
1,94,0,2022,564,1,140.96,3
1,94,0,2022,565,1,140.96,3
1,94,0,2022,566,1,140.96,3
1,94,0,2022,567,1,140.96,3
1,94,0,2022,568,1,140.96,3
1,94,0,2022,569,1,140.08,3
1,94,0,2022,570,1,77.16,3
1,94,0,2022,571,1,12.76,3
1,94,0,2022,572,1,0.00,3
1,94,0,2022,573,1,0.00,3
1,94,0,2022,574,1,0.00,3
1,94,0,2022,575,1,0.00,3
1,94,0,2022,576,1,0.00,3
1,94,0,2022,577,1,0.00,3
1,94,0,2022,578,1,0.00,3
1,94,0,2022,579,1,0.00,3
1,94,0,2022,580,1,0.00,3
1,94,0,2022,581,1,0.00,3
1,94,0,2022,582,1,2.50,3
1,94,0,2022,583,1,23.31,3
1,94,0,2022,584,1,100.56,3
1,94,0,2022,585,1,140.96,3
1,94,0,2022,586,1,140.96,3
1,94,0,2022,587,1,140.96,3
1,94,0,2022,588,1,140.96,3
1,94,0,2022,589,1,140.96,3
1,94,0,2022,590,1,140.96,3
1,94,0,2022,591,1,140.96,3
1,94,0,2022,592,1,140.96,3
1,94,0,2022,593,1,135.35,3
1,94,0,2022,594,1,74.94,3
1,94,0,2022,595,1,12.02,3
1,94,0,2022,596,1,0.00,3
1,94,0,2022,597,1,0.00,3
1,94,0,2022,598,1,0.00,3
1,94,0,2022,599,1,0.00,3
1,94,0,2022,600,1,0.00,3
1,94,0,2022,601,1,0.00,3
1,94,0,2022,602,1,0.00,3
1,94,0,2022,603,1,0.00,3
1,94,0,2022,604,1,0.00,3
1,94,0,2022,605,1,0.00,3
1,94,0,2022,606,1,3.19,3
1,94,0,2022,607,1,22.53,3
1,94,0,2022,608,1,100.51,3
1,94,0,2022,609,1,140.96,3
1,94,0,2022,610,1,140.96,3
1,94,0,2022,611,1,140.96,3
1,94,0,2022,612,1,140.96,3
1,94,0,2022,613,1,140.96,3
1,94,0,2022,614,1,140.96,3
1,94,0,2022,615,1,140.96,3
1,94,0,2022,616,1,140.96,3
1,94,0,2022,617,1,130.48,3
1,94,0,2022,618,1,71.02,3
1,94,0,2022,619,1,10.76,3
1,94,0,2022,620,1,0.00,3
1,94,0,2022,621,1,0.00,3
1,94,0,2022,622,1,0.00,3
1,94,0,2022,623,1,0.00,3
1,94,0,2022,624,1,0.00,3
1,94,0,2022,625,1,0.00,3
1,94,0,2022,626,1,0.00,3
1,94,0,2022,627,1,0.00,3
1,94,0,2022,628,1,0.00,3
1,94,0,2022,629,1,0.00,3
1,94,0,2022,630,1,3.84,3
1,94,0,2022,631,1,24.04,3
1,94,0,2022,632,1,98.22,3
1,94,0,2022,633,1,140.96,3
1,94,0,2022,634,1,140.96,3
1,94,0,2022,635,1,140.96,3
1,94,0,2022,636,1,140.96,3
1,94,0,2022,637,1,140.96,3
1,94,0,2022,638,1,140.96,3
1,94,0,2022,639,1,140.96,3
1,94,0,2022,640,1,140.96,3
1,94,0,2022,641,1,138.11,3
1,94,0,2022,642,1,75.49,3
1,94,0,2022,643,1,11.47,3
1,94,0,2022,644,1,0.00,3
1,94,0,2022,645,1,0.00,3
1,94,0,2022,646,1,0.00,3
1,94,0,2022,647,1,0.00,3
1,94,0,2022,648,1,0.00,3
1,94,0,2022,649,1,0.00,3
1,94,0,2022,650,1,0.00,3
1,94,0,2022,651,1,0.00,3
1,94,0,2022,652,1,0.00,3
1,94,0,2022,653,1,0.00,3
1,94,0,2022,654,1,3.80,3
1,94,0,2022,655,1,24.17,3
1,94,0,2022,656,1,101.53,3
1,94,0,2022,657,1,140.75,3
1,94,0,2022,658,1,140.96,3
1,94,0,2022,659,1,140.96,3
1,94,0,2022,660,1,140.96,3
1,94,0,2022,661,1,140.96,3
1,94,0,2022,662,1,140.96,3
1,94,0,2022,663,1,140.96,3
1,94,0,2022,664,1,139.10,3
1,94,0,2022,665,1,115.49,3
1,94,0,2022,666,1,60.81,3
1,94,0,2022,667,1,8.14,3
1,94,0,2022,668,1,0.00,3
1,94,0,2022,669,1,0.00,3
1,94,0,2022,670,1,0.00,3
1,94,0,2022,671,1,0.00,3
1,94,0,2022,672,1,0.00,3
1,94,0,2022,673,1,0.00,3
1,94,0,2022,674,1,0.00,3
1,94,0,2022,675,1,0.00,3
1,94,0,2022,676,1,0.00,3
1,94,0,2022,677,1,0.00,3
1,94,0,2022,678,1,1.62,3
1,94,0,2022,679,1,22.26,3
1,94,0,2022,680,1,98.32,3
1,94,0,2022,681,1,140.44,3
1,94,0,2022,682,1,140.96,3
1,94,0,2022,683,1,140.96,3
1,94,0,2022,684,1,140.96,3
1,94,0,2022,685,1,140.96,3
1,94,0,2022,686,1,140.96,3
1,94,0,2022,687,1,140.96,3
1,94,0,2022,688,1,134.13,3
1,94,0,2022,689,1,129.70,3
1,94,0,2022,690,1,70.99,3
1,94,0,2022,691,1,8.88,3
1,94,0,2022,692,1,0.00,3
1,94,0,2022,693,1,0.00,3
1,94,0,2022,694,1,0.00,3
1,94,0,2022,695,1,0.00,3
1,94,0,2022,696,1,0.00,3
1,94,0,2022,697,1,0.00,3
1,94,0,2022,698,1,0.00,3
1,94,0,2022,699,1,0.00,3
1,94,0,2022,700,1,0.00,3
1,94,0,2022,701,1,0.00,3
1,94,0,2022,702,1,1.52,3
1,94,0,2022,703,1,22.70,3
1,94,0,2022,704,1,97.54,3
1,94,0,2022,705,1,140.04,3
1,94,0,2022,706,1,140.96,3
1,94,0,2022,707,1,140.96,3
1,94,0,2022,708,1,140.96,3
1,94,0,2022,709,1,140.96,3
1,94,0,2022,710,1,140.96,3
1,94,0,2022,711,1,140.96,3
1,94,0,2022,712,1,140.96,3
1,94,0,2022,713,1,130.65,3
1,94,0,2022,714,1,70.90,3
1,94,0,2022,715,1,9.17,3
1,94,0,2022,716,1,0.00,3
1,94,0,2022,717,1,0.00,3
1,94,0,2022,718,1,0.00,3
1,94,0,2022,719,1,0.00,3
1,94,0,2022,720,1,0.00,3
1,94,0,2022,721,1,0.00,3
1,94,0,2022,722,1,0.00,3
1,94,0,2022,723,1,0.00,3
1,94,0,2022,724,1,0.00,3
1,94,0,2022,725,1,0.00,3
1,94,0,2022,726,1,1.46,3
1,94,0,2022,727,1,23.27,3
1,94,0,2022,728,1,100.07,3
1,94,0,2022,729,1,140.96,3
1,94,0,2022,730,1,140.96,3
1,94,0,2022,731,1,140.96,3
1,94,0,2022,732,1,140.96,3
1,94,0,2022,733,1,140.96,3
