idScenarios,idTechnologies,idzones,year,hour,supply,quantum,Col
1,91,0,2022,1955,1,1475.89,4
1,91,0,2022,1956,1,1082.22,4
1,91,0,2022,1957,1,935.78,4
1,91,0,2022,1958,1,966.38,4
1,91,0,2022,1959,1,1169.04,4
1,91,0,2022,1960,1,1617.9,4
1,91,0,2022,1961,1,2235.95,4
1,91,0,2022,1962,1,2509.53,4
1,91,0,2022,1963,1,3594.46,4
1,91,0,2022,1964,1,4173.08,4
1,91,0,2022,1965,1,4460.61,4
1,91,0,2022,1966,1,4623.01,4
1,91,0,2022,1967,1,4676.64,4
1,91,0,2022,1968,1,4661.37,4
1,91,0,2022,1969,1,4622.03,4
1,91,0,2022,1970,1,4545.2,4
1,91,0,2022,1971,1,4517.04,4
1,91,0,2022,1972,1,4448.75,4
1,91,0,2022,1973,1,4463.84,4
1,91,0,2022,1974,1,4315.95,4
1,91,0,2022,1975,1,4333.74,4
1,91,0,2022,1976,1,3749.27,4
1,91,0,2022,1977,1,3730.09,4
1,91,0,2022,1978,1,3333.37,4
1,91,0,2022,1979,1,2736.67,4
1,91,0,2022,1980,1,2115.83,4
1,91,0,2022,1981,1,1582.86,4
1,91,0,2022,1982,1,1298.84,4
1,91,0,2022,1983,1,1251.19,4
1,91,0,2022,1984,1,1336.4,4
1,91,0,2022,1985,1,1699.86,4
1,91,0,2022,1986,1,1973.36,4
1,91,0,2022,1987,1,3299.95,4
1,91,0,2022,1988,1,4305.53,4
1,91,0,2022,1989,1,4793.7,4
1,91,0,2022,1990,1,5123.83,4
1,91,0,2022,1991,1,5271.29,4
1,91,0,2022,1992,1,5229.42,4
1,91,0,2022,1993,1,5171.34,4
1,91,0,2022,1994,1,5192.12,4
1,91,0,2022,1995,1,5279.91,4
1,91,0,2022,1996,1,5245.84,4
1,91,0,2022,1997,1,5150.78,4
1,91,0,2022,1998,1,5272.1,4
1,91,0,2022,1999,1,5056.41,4
1,91,0,2022,2000,1,4369.61,4
1,91,0,2022,2001,1,3629.89,4
1,91,0,2022,2002,1,2915.02,4
1,91,0,2022,2003,1,2142.62,4
1,91,0,2022,2004,1,1635.21,4
1,91,0,2022,2005,1,1332.28,4
1,91,0,2022,2006,1,1144.37,4
1,91,0,2022,2007,1,954.89,4
1,91,0,2022,2008,1,1066.11,4
1,91,0,2022,2009,1,1253.01,4
1,91,0,2022,2010,1,1219.04,4
1,91,0,2022,2011,1,1716.26,4
1,91,0,2022,2012,1,2126.08,4
1,91,0,2022,2013,1,2250.31,4
1,91,0,2022,2014,1,2416.59,4
1,91,0,2022,2015,1,2721.04,4
1,91,0,2022,2016,1,2481.44,4
1,91,0,2022,2017,1,2331.86,4
1,91,0,2022,2018,1,2757.05,4
1,91,0,2022,2019,1,3343.79,4
1,91,0,2022,2020,1,3684.57,4
1,91,0,2022,2021,1,3590.51,4
1,91,0,2022,2022,1,1761.21,4
1,91,0,2022,2023,1,1552.54,4
1,91,0,2022,2024,1,1090.31,4
1,91,0,2022,2025,1,1071.49,4
1,91,0,2022,2026,1,1217.7,4
1,91,0,2022,2027,1,1558.26,4
1,91,0,2022,2028,1,1531.47,4
1,91,0,2022,2029,1,1570.45,4
1,91,0,2022,2030,1,1364.59,4
1,91,0,2022,2031,1,1329.04,4
1,91,0,2022,2032,1,1352.67,4
1,91,0,2022,2033,1,1565.88,4
1,91,0,2022,2034,1,2640.56,4
1,91,0,2022,2035,1,2489.06,4
1,91,0,2022,2036,1,2031.41,4
1,91,0,2022,2037,1,1844.92,4
1,91,0,2022,2038,1,1997.8,4
1,91,0,2022,2039,1,2119.92,4
1,91,0,2022,2040,1,2511.77,4
1,91,0,2022,2041,1,2668.76,4
1,91,0,2022,2042,1,2800.49,4
1,91,0,2022,2043,1,2967.83,4
1,91,0,2022,2044,1,3027.87,4
1,91,0,2022,2045,1,3081.95,4
1,91,0,2022,2046,1,2340.52,4
1,91,0,2022,2047,1,2778.84,4
1,91,0,2022,2048,1,3076.34,4
1,91,0,2022,2049,1,3321.62,4
1,91,0,2022,2050,1,3340.21,4
1,91,0,2022,2051,1,3398.89,4
1,91,0,2022,2052,1,3263.23,4
1,91,0,2022,2053,1,3304.11,4
1,91,0,2022,2054,1,3542.4,4
1,91,0,2022,2055,1,3900.11,4
1,91,0,2022,2056,1,4037.88,4
1,91,0,2022,2057,1,4171.06,4
1,91,0,2022,2058,1,3700.89,4
1,91,0,2022,2059,1,4019.99,4
1,91,0,2022,2060,1,4280.63,4
1,91,0,2022,2061,1,4508.75,4
1,91,0,2022,2062,1,4536.64,4
1,91,0,2022,2063,1,4536.66,4
1,91,0,2022,2064,1,4432.48,4
1,91,0,2022,2065,1,4457.29,4
1,91,0,2022,2066,1,4388.19,4
1,91,0,2022,2067,1,4385.47,4
1,91,0,2022,2068,1,4413.77,4
1,91,0,2022,2069,1,4814.24,4
1,91,0,2022,2070,1,4886.03,4
1,91,0,2022,2071,1,4664.74,4
1,91,0,2022,2072,1,4143.16,4
1,91,0,2022,2073,1,4104.07,4
1,91,0,2022,2074,1,3712.27,4
1,91,0,2022,2075,1,3076.59,4
1,91,0,2022,2076,1,2565.53,4
1,91,0,2022,2077,1,1983.97,4
1,91,0,2022,2078,1,1675.5,4
1,91,0,2022,2079,1,1656.29,4
1,91,0,2022,2080,1,1927.21,4
1,91,0,2022,2081,1,2311.98,4
1,91,0,2022,2082,1,2001.73,4
1,91,0,2022,2083,1,2227.93,4
1,91,0,2022,2084,1,3109.84,4
1,91,0,2022,2085,1,3921.41,4
1,91,0,2022,2086,1,3901.93,4
1,91,0,2022,2087,1,3625.38,4
1,91,0,2022,2088,1,4055.21,4
1,91,0,2022,2089,1,4379.92,4
1,91,0,2022,2090,1,4334.8,4
1,91,0,2022,2091,1,4229.78,4
1,91,0,2022,2092,1,4282.02,4
1,91,0,2022,2093,1,4565.7,4
1,91,0,2022,2094,1,4469.73,4
1,91,0,2022,2095,1,4524.36,4
1,91,0,2022,2096,1,4330.68,4
1,91,0,2022,2097,1,4619.87,4
1,91,0,2022,2098,1,4138.69,4
1,91,0,2022,2099,1,3666.74,4
1,91,0,2022,2100,1,3319.56,4
1,91,0,2022,2101,1,3145.43,4
1,91,0,2022,2102,1,3240.09,4
1,91,0,2022,2103,1,3161.58,4
1,91,0,2022,2104,1,3194.55,4
1,91,0,2022,2105,1,3223.86,4
1,91,0,2022,2106,1,3746.07,4
1,91,0,2022,2107,1,4028.53,4
1,91,0,2022,2108,1,4345.88,4
1,91,0,2022,2109,1,4705.78,4
1,91,0,2022,2110,1,5185.7,4
1,91,0,2022,2111,1,5423.89,4
1,91,0,2022,2112,1,5399.65,4
1,91,0,2022,2113,1,5403.7,4
1,91,0,2022,2114,1,5343.67,4
1,91,0,2022,2115,1,5308.03,4
1,91,0,2022,2116,1,5240.39,4
1,91,0,2022,2117,1,5183.86,4
1,91,0,2022,2118,1,4733.81,4
1,91,0,2022,2119,1,4902.14,4
1,91,0,2022,2120,1,4832.9,4
1,91,0,2022,2121,1,4982.9,4
1,91,0,2022,2122,1,4989.87,4
1,91,0,2022,2123,1,4694.04,4
1,91,0,2022,2124,1,4249.6,4
1,91,0,2022,2125,1,3971.49,4
1,91,0,2022,2126,1,3724.15,4
1,91,0,2022,2127,1,3618.13,4
1,91,0,2022,2128,1,3346.26,4
1,91,0,2022,2129,1,3368.31,4
1,91,0,2022,2130,1,2634.09,4
1,91,0,2022,2131,1,3695.39,4
1,91,0,2022,2132,1,4222.76,4
1,91,0,2022,2133,1,4650.21,4
1,91,0,2022,2134,1,4848.91,4
1,91,0,2022,2135,1,5001.43,4
1,91,0,2022,2136,1,5178.56,4
1,91,0,2022,2137,1,5266.69,4
1,91,0,2022,2138,1,5398.16,4
1,91,0,2022,2139,1,5440.98,4
1,91,0,2022,2140,1,5317.75,4
1,91,0,2022,2141,1,5246.22,4
1,91,0,2022,2142,1,4663.68,4
1,91,0,2022,2143,1,4739.19,4
1,91,0,2022,2144,1,4313.05,4
1,91,0,2022,2145,1,3846.44,4
1,91,0,2022,2146,1,3560.55,4
1,91,0,2022,2147,1,2780.21,4
1,91,0,2022,2148,1,2216.51,4
1,91,0,2022,2149,1,1979.58,4
1,91,0,2022,2150,1,1919.41,4
1,91,0,2022,2151,1,2015.88,4
1,91,0,2022,2152,1,2150.42,4
1,91,0,2022,2153,1,2274.84,4
1,91,0,2022,2154,1,1531.51,4
1,91,0,2022,2155,1,2426.05,4
1,91,0,2022,2156,1,3219.78,4
1,91,0,2022,2157,1,3666.03,4
1,91,0,2022,2158,1,3708.79,4
1,91,0,2022,2159,1,3596.71,4
1,91,0,2022,2160,1,3462.53,4
1,91,0,2022,2161,1,3553.23,4
1,91,0,2022,2162,1,3756.17,4
1,91,0,2022,2163,1,3912.43,4
1,91,0,2022,2164,1,3905.5,4
1,91,0,2022,2165,1,3877.7,4
1,91,0,2022,2166,1,3674.59,4
1,91,0,2022,2167,1,3778.15,4
1,91,0,2022,2168,1,3553.69,4
1,91,0,2022,2169,1,3250.53,4
1,91,0,2022,2170,1,3149.36,4
1,91,0,2022,2171,1,2874.21,4
1,91,0,2022,2172,1,2583.08,4
1,91,0,2022,2173,1,2399.26,4
1,91,0,2022,2174,1,2267.5,4
1,91,0,2022,2175,1,2234.3,4
1,91,0,2022,2176,1,2330.26,4
1,91,0,2022,2177,1,2671.1,4
1,91,0,2022,2178,1,2421.75,4
1,91,0,2022,2179,1,2969.14,4
1,91,0,2022,2180,1,3404.43,4
1,91,0,2022,2181,1,3607.86,4
1,91,0,2022,2182,1,3744.4,4
1,91,0,2022,2183,1,3744.32,4
1,91,0,2022,2184,1,3695.69,4
1,91,0,2022,2185,1,3643.05,4
1,91,0,2022,2186,1,3624.5,4
1,91,0,2022,2187,1,3551.1,4
1,91,0,2022,2188,1,3513.47,4
1,91,0,2022,2189,1,3509.8,4
1,91,0,2022,2190,1,3384.26,4
1,91,0,2022,2191,1,3489.06,4
1,91,0,2022,2192,1,3095.51,4
1,91,0,2022,2193,1,2625.44,4
1,91,0,2022,2194,1,2526.81,4
1,91,0,2022,2195,1,2219.95,4
1,91,0,2022,2196,1,1795.39,4
1,91,0,2022,2197,1,1384.1,4
1,91,0,2022,2198,1,1066.52,4
1,91,0,2022,2199,1,798.97,4
1,91,0,2022,2200,1,617.05,4
1,91,0,2022,2201,1,507.35,4
1,91,0,2022,2202,1,882.7,4
1,91,0,2022,2203,1,978.54,4
1,91,0,2022,2204,1,1057.65,4
1,91,0,2022,2205,1,1092.1,4
1,91,0,2022,2206,1,1093.74,4
1,91,0,2022,2207,1,1072.51,4
1,91,0,2022,2208,1,1095.78,4
1,91,0,2022,2209,1,1062.97,4
1,91,0,2022,2210,1,1013.15,4
1,91,0,2022,2211,1,1054.66,4
1,91,0,2022,2212,1,1059.58,4
1,91,0,2022,2213,1,948.81,4
1,91,0,2022,2214,1,1022.9,4
1,91,0,2022,2215,1,851.8,4
1,91,0,2022,2216,1,658.64,4
1,91,0,2022,2217,1,560,4
1,91,0,2022,2218,1,533.45,4
1,91,0,2022,2219,1,601.61,4
1,91,0,2022,2220,1,760.46,4
1,91,0,2022,2221,1,963.08,4
1,91,0,2022,2222,1,1227.21,4
1,91,0,2022,2223,1,1460.82,4
1,91,0,2022,2224,1,1980.43,4
1,91,0,2022,2225,1,2692.13,4
1,91,0,2022,2226,1,2749.39,4
1,91,0,2022,2227,1,2908.97,4
1,91,0,2022,2228,1,3062.81,4
1,91,0,2022,2229,1,2995.27,4
1,91,0,2022,2230,1,2893.62,4
1,91,0,2022,2231,1,2950.73,4
1,91,0,2022,2232,1,3203.22,4
1,91,0,2022,2233,1,3548.24,4
1,91,0,2022,2234,1,3862.58,4
1,91,0,2022,2235,1,3982.95,4
1,91,0,2022,2236,1,3996.71,4
1,91,0,2022,2237,1,4051.73,4
1,91,0,2022,2238,1,2193.83,4
1,91,0,2022,2239,1,2677.98,4
1,91,0,2022,2240,1,2892.39,4
1,91,0,2022,2241,1,3142.56,4
1,91,0,2022,2242,1,3259.75,4
1,91,0,2022,2243,1,2894.11,4
1,91,0,2022,2244,1,2578.72,4
1,91,0,2022,2245,1,2222.2,4
1,91,0,2022,2246,1,2008.27,4
1,91,0,2022,2247,1,2067.84,4
1,91,0,2022,2248,1,2339.13,4
1,91,0,2022,2249,1,2651.4,4
1,91,0,2022,2250,1,2298.45,4
1,91,0,2022,2251,1,2663.99,4
1,91,0,2022,2252,1,2806.62,4
1,91,0,2022,2253,1,2781.02,4
1,91,0,2022,2254,1,2728.19,4
1,91,0,2022,2255,1,2701.45,4
1,91,0,2022,2256,1,2652.89,4
1,91,0,2022,2257,1,2616.38,4
1,91,0,2022,2258,1,2544.93,4
1,91,0,2022,2259,1,2481.39,4
1,91,0,2022,2260,1,2510.09,4
1,91,0,2022,2261,1,2650.48,4
1,91,0,2022,2262,1,2548.67,4
1,91,0,2022,2263,1,2652.33,4
1,91,0,2022,2264,1,2050.99,4
1,91,0,2022,2265,1,1704,4
1,91,0,2022,2266,1,1333.46,4
1,91,0,2022,2267,1,978.34,4
1,91,0,2022,2268,1,692.52,4
1,91,0,2022,2269,1,503.08,4
1,91,0,2022,2270,1,402.69,4
1,91,0,2022,2271,1,440.55,4
1,91,0,2022,2272,1,576.97,4
1,91,0,2022,2273,1,806.85,4
1,91,0,2022,2274,1,1160.76,4
1,91,0,2022,2275,1,1896.81,4
1,91,0,2022,2276,1,2589.45,4
1,91,0,2022,2277,1,3065.21,4
1,91,0,2022,2278,1,3281.21,4
1,91,0,2022,2279,1,3259.99,4
1,91,0,2022,2280,1,3289.94,4
1,91,0,2022,2281,1,3357.85,4
1,91,0,2022,2282,1,3423.09,4
1,91,0,2022,2283,1,3357.57,4
1,91,0,2022,2284,1,3288.76,4
1,91,0,2022,2285,1,3140.98,4
1,91,0,2022,2286,1,2992.66,4
1,91,0,2022,2287,1,2853.95,4
1,91,0,2022,2288,1,2258.02,4
1,91,0,2022,2289,1,1616.67,4
1,91,0,2022,2290,1,1296.7,4
1,91,0,2022,2291,1,944.66,4
1,91,0,2022,2292,1,701.09,4
1,91,0,2022,2293,1,563.5,4
1,91,0,2022,2294,1,533.06,4
1,91,0,2022,2295,1,587,4
1,91,0,2022,2296,1,688.51,4
1,91,0,2022,2297,1,819.73,4
1,91,0,2022,2298,1,1320.03,4
1,91,0,2022,2299,1,2298.91,4
1,91,0,2022,2300,1,3050.52,4
1,91,0,2022,2301,1,3448.74,4
1,91,0,2022,2302,1,3744.6,4
1,91,0,2022,2303,1,3956.61,4
1,91,0,2022,2304,1,4223,4
1,91,0,2022,2305,1,4399.22,4
1,91,0,2022,2306,1,4509.96,4
1,91,0,2022,2307,1,4535.79,4
1,91,0,2022,2308,1,4602.04,4
1,91,0,2022,2309,1,4646.06,4
1,91,0,2022,2310,1,4731.57,4
1,91,0,2022,2311,1,4685.83,4
1,91,0,2022,2312,1,4206.45,4
1,91,0,2022,2313,1,3045.51,4
1,91,0,2022,2314,1,2569.85,4
1,91,0,2022,2315,1,1983.58,4
1,91,0,2022,2316,1,1512.54,4
1,91,0,2022,2317,1,1117.46,4
1,91,0,2022,2318,1,812.97,4
1,91,0,2022,2319,1,594.94,4
1,91,0,2022,2320,1,404.47,4
1,91,0,2022,2321,1,338.79,4
1,91,0,2022,2322,1,495.91,4
1,91,0,2022,2323,1,1095.01,4
1,91,0,2022,2324,1,2017.7,4
1,91,0,2022,2325,1,2837.98,4
1,91,0,2022,2326,1,3399.6,4
1,91,0,2022,2327,1,3656.15,4
1,91,0,2022,2328,1,3701.99,4
1,91,0,2022,2329,1,3699.74,4
1,91,0,2022,2330,1,3624.95,4
1,91,0,2022,2331,1,3664.17,4
1,91,0,2022,2332,1,3703.19,4
1,91,0,2022,2333,1,3719.03,4
1,91,0,2022,2334,1,3575.52,4
1,91,0,2022,2335,1,3194.78,4
1,91,0,2022,2336,1,2800.03,4
1,91,0,2022,2337,1,2530.48,4
1,91,0,2022,2338,1,2950.05,4
1,91,0,2022,2339,1,3102.55,4
1,91,0,2022,2340,1,3606.14,4
1,91,0,2022,2341,1,4351.59,4
1,91,0,2022,2342,1,4889.24,4
1,91,0,2022,2343,1,5109.14,4
1,91,0,2022,2344,1,5234.37,4
1,91,0,2022,2345,1,4966.6,4
1,91,0,2022,2346,1,4191.41,4
1,91,0,2022,2347,1,3527.32,4
1,91,0,2022,2348,1,3410,4
1,91,0,2022,2349,1,3699.06,4
1,91,0,2022,2350,1,3870.75,4
1,91,0,2022,2351,1,4362.88,4
1,91,0,2022,2352,1,4229.12,4
1,91,0,2022,2353,1,3538.3,4
1,91,0,2022,2354,1,2685.69,4
1,91,0,2022,2355,1,2158.86,4
1,91,0,2022,2356,1,1999.51,4
1,91,0,2022,2357,1,1953.3,4
1,91,0,2022,2358,1,1701.8,4
1,91,0,2022,2359,1,1278.6,4
1,91,0,2022,2360,1,824.75,4
1,91,0,2022,2361,1,899.82,4
1,91,0,2022,2362,1,807.98,4
1,91,0,2022,2363,1,666.03,4
1,91,0,2022,2364,1,568.58,4
1,91,0,2022,2365,1,480.32,4
1,91,0,2022,2366,1,500.76,4
1,91,0,2022,2367,1,565.09,4
1,91,0,2022,2368,1,668.7,4
1,91,0,2022,2369,1,822.17,4
1,91,0,2022,2370,1,974.13,4
1,91,0,2022,2371,1,1036.03,4
1,91,0,2022,2372,1,1013.31,4
1,91,0,2022,2373,1,987.73,4
1,91,0,2022,2374,1,1000.42,4
1,91,0,2022,2375,1,1003.18,4
1,91,0,2022,2376,1,1028.27,4
1,91,0,2022,2377,1,1079.76,4
1,91,0,2022,2378,1,1248.01,4
1,91,0,2022,2379,1,1458.2,4
1,91,0,2022,2380,1,1622.17,4
1,91,0,2022,2381,1,1830.02,4
1,91,0,2022,2382,1,2208.16,4
1,91,0,2022,2383,1,2204.11,4
1,91,0,2022,2384,1,1754.02,4
1,91,0,2022,2385,1,1395.75,4
1,91,0,2022,2386,1,1861.14,4
1,91,0,2022,2387,1,2251.03,4
1,91,0,2022,2388,1,2344.57,4
1,91,0,2022,2389,1,2347.93,4
1,91,0,2022,2390,1,2259.65,4
1,91,0,2022,2391,1,2272.79,4
1,91,0,2022,2392,1,2045.14,4
1,91,0,2022,2393,1,1436.14,4
1,91,0,2022,2394,1,1705.79,4
1,91,0,2022,2395,1,946.1,4
1,91,0,2022,2396,1,460.84,4
1,91,0,2022,2397,1,306.87,4
1,91,0,2022,2398,1,242.96,4
1,91,0,2022,2399,1,232.74,4
1,91,0,2022,2400,1,159.13,4
1,91,0,2022,2401,1,94.49,4
1,91,0,2022,2402,1,60.28,4
1,91,0,2022,2403,1,38.58,4
1,91,0,2022,2404,1,113.69,4
1,91,0,2022,2405,1,206.05,4
1,91,0,2022,2406,1,167.12,4
1,91,0,2022,2407,1,253.97,4
1,91,0,2022,2408,1,186.11,4
1,91,0,2022,2409,1,154.57,4
1,91,0,2022,2410,1,301.14,4
1,91,0,2022,2411,1,563.96,4
1,91,0,2022,2412,1,911.41,4
1,91,0,2022,2413,1,1131.38,4
1,91,0,2022,2414,1,861.63,4
1,91,0,2022,2415,1,866.7,4
1,91,0,2022,2416,1,1249.37,4
1,91,0,2022,2417,1,1378.67,4
1,91,0,2022,2418,1,1191.98,4
1,91,0,2022,2419,1,1015.35,4
1,91,0,2022,2420,1,1066.51,4
1,91,0,2022,2421,1,1293.41,4
1,91,0,2022,2422,1,1469.04,4
1,91,0,2022,2423,1,1374.9,4
1,91,0,2022,2424,1,1246.51,4
1,91,0,2022,2425,1,1321.24,4
1,91,0,2022,2426,1,1330.68,4
1,91,0,2022,2427,1,1366.69,4
1,91,0,2022,2428,1,1345.57,4
1,91,0,2022,2429,1,1442.89,4
1,91,0,2022,2430,1,1312.41,4
1,91,0,2022,2431,1,1493.24,4
1,91,0,2022,2432,1,1484.83,4
1,91,0,2022,2433,1,1946.35,4
1,91,0,2022,2434,1,1924.19,4
1,91,0,2022,2435,1,1759.13,4
1,91,0,2022,2436,1,1829.31,4
1,91,0,2022,2437,1,2134.42,4
1,91,0,2022,2438,1,2333.28,4
1,91,0,2022,2439,1,2565.74,4
1,91,0,2022,2440,1,2875.13,4
1,91,0,2022,2441,1,2701.77,4
1,91,0,2022,2442,1,2584.34,4
1,91,0,2022,2443,1,2781.97,4
1,91,0,2022,2444,1,2897.66,4
1,91,0,2022,2445,1,2794.12,4
1,91,0,2022,2446,1,2558.86,4
1,91,0,2022,2447,1,2409.23,4
1,91,0,2022,2448,1,2279.85,4
1,91,0,2022,2449,1,2310.25,4
1,91,0,2022,2450,1,2330.07,4
1,91,0,2022,2451,1,2212.86,4
1,91,0,2022,2452,1,2155.52,4
1,91,0,2022,2453,1,2241.23,4
1,91,0,2022,2454,1,2238.54,4
1,91,0,2022,2455,1,2251.07,4
1,91,0,2022,2456,1,1659.31,4
1,91,0,2022,2457,1,1386.78,4
1,91,0,2022,2458,1,1473.76,4
1,91,0,2022,2459,1,1346.36,4
1,91,0,2022,2460,1,1159.16,4
1,91,0,2022,2461,1,1167.47,4
1,91,0,2022,2462,1,1284.83,4
1,91,0,2022,2463,1,1499.23,4
1,91,0,2022,2464,1,1725.71,4
1,91,0,2022,2465,1,1934.68,4
1,91,0,2022,2466,1,2034.83,4
1,91,0,2022,2467,1,2601.69,4
1,91,0,2022,2468,1,2668.74,4
1,91,0,2022,2469,1,2613.66,4
1,91,0,2022,2470,1,2419.75,4
1,91,0,2022,2471,1,2289.6,4
1,91,0,2022,2472,1,2130.44,4
1,91,0,2022,2473,1,2232.92,4
1,91,0,2022,2474,1,2404.46,4
1,91,0,2022,2475,1,2415.52,4
1,91,0,2022,2476,1,2473.1,4
1,91,0,2022,2477,1,2512.07,4
1,91,0,2022,2478,1,2196.8,4
1,91,0,2022,2479,1,2358.94,4
1,91,0,2022,2480,1,1932.58,4
1,91,0,2022,2481,1,1747.45,4
1,91,0,2022,2482,1,1315.08,4
1,91,0,2022,2483,1,914.92,4
1,91,0,2022,2484,1,650.13,4
1,91,0,2022,2485,1,506.57,4
1,91,0,2022,2486,1,494.71,4
1,91,0,2022,2487,1,635.12,4
1,91,0,2022,2488,1,959.12,4
1,91,0,2022,2489,1,1296.37,4
1,91,0,2022,2490,1,1425.47,4
1,91,0,2022,2491,1,2349.09,4
1,91,0,2022,2492,1,2921.4,4
1,91,0,2022,2493,1,3372.53,4
1,91,0,2022,2494,1,3517.44,4
1,91,0,2022,2495,1,3548.58,4
1,91,0,2022,2496,1,3553.23,4
1,91,0,2022,2497,1,3612.44,4
1,91,0,2022,2498,1,3764.2,4
1,91,0,2022,2499,1,3821.93,4
1,91,0,2022,2500,1,3719.44,4
1,91,0,2022,2501,1,3513.99,4
1,91,0,2022,2502,1,3272.61,4
1,91,0,2022,2503,1,3236.55,4
1,91,0,2022,2504,1,2851.36,4
1,91,0,2022,2505,1,1992.73,4
1,91,0,2022,2506,1,1371.42,4
1,91,0,2022,2507,1,747.95,4
1,91,0,2022,2508,1,311.98,4
1,91,0,2022,2509,1,16.9,4
1,91,0,2022,2510,1,3.15,4
1,91,0,2022,2511,1,27.7,4
1,91,0,2022,2512,1,200.76,4
1,91,0,2022,2513,1,442.91,4
1,91,0,2022,2514,1,693.79,4
1,91,0,2022,2515,1,793.88,4
1,91,0,2022,2516,1,840.07,4
1,91,0,2022,2517,1,881.95,4
1,91,0,2022,2518,1,816.93,4
1,91,0,2022,2519,1,717.92,4
1,91,0,2022,2520,1,587.48,4
1,91,0,2022,2521,1,507.55,4
1,91,0,2022,2522,1,467.17,4
1,91,0,2022,2523,1,450.59,4
1,91,0,2022,2524,1,432.52,4
1,91,0,2022,2525,1,377.57,4
1,91,0,2022,2526,1,384.78,4
1,91,0,2022,2527,1,353.74,4
1,91,0,2022,2528,1,348.61,4
1,91,0,2022,2529,1,246.35,4
1,91,0,2022,2530,1,619.47,4
1,91,0,2022,2531,1,884.86,4
1,91,0,2022,2532,1,1273.4,4
1,91,0,2022,2533,1,1902.55,4
1,91,0,2022,2534,1,2564.22,4
1,91,0,2022,2535,1,3049.31,4
1,91,0,2022,2536,1,3453.34,4
1,91,0,2022,2537,1,3660.79,4
1,91,0,2022,2538,1,3751.04,4
1,91,0,2022,2539,1,3508.86,4
1,91,0,2022,2540,1,3114.75,4
1,91,0,2022,2541,1,2795.27,4
1,91,0,2022,2542,1,2579.5,4
1,91,0,2022,2543,1,2473.31,4
1,91,0,2022,2544,1,2461.28,4
1,91,0,2022,2545,1,2301.39,4
1,91,0,2022,2546,1,2093.97,4
1,91,0,2022,2547,1,1935.9,4
1,91,0,2022,2548,1,1852.97,4
1,91,0,2022,2549,1,1811.05,4
1,91,0,2022,2550,1,2026.67,4
1,91,0,2022,2551,1,1760.83,4
1,91,0,2022,2552,1,1434.44,4
1,91,0,2022,2553,1,1380.1,4
1,91,0,2022,2554,1,1163.81,4
1,91,0,2022,2555,1,1095.72,4
1,91,0,2022,2556,1,948.14,4
1,91,0,2022,2557,1,932.44,4
1,91,0,2022,2558,1,1095.24,4
1,91,0,2022,2559,1,1254.03,4
1,91,0,2022,2560,1,1444,4
1,91,0,2022,2561,1,1681.19,4
1,91,0,2022,2562,1,2052.99,4
1,91,0,2022,2563,1,2479.25,4
1,91,0,2022,2564,1,2554.36,4
1,91,0,2022,2565,1,2585.52,4
1,91,0,2022,2566,1,2552.13,4
1,91,0,2022,2567,1,2384.69,4
1,91,0,2022,2568,1,2161.98,4
1,91,0,2022,2569,1,1964.84,4
1,91,0,2022,2570,1,1887.94,4
1,91,0,2022,2571,1,1872.68,4
1,91,0,2022,2572,1,1870.52,4
1,91,0,2022,2573,1,1920.16,4
1,91,0,2022,2574,1,1997.86,4
1,91,0,2022,2575,1,2021.68,4
1,91,0,2022,2576,1,1580.24,4
1,91,0,2022,2577,1,1032.99,4
1,91,0,2022,2578,1,945.14,4
1,91,0,2022,2579,1,967.74,4
1,91,0,2022,2580,1,800.6,4
1,91,0,2022,2581,1,648.85,4
1,91,0,2022,2582,1,636.71,4
1,91,0,2022,2583,1,657.53,4
1,91,0,2022,2584,1,785.29,4
1,91,0,2022,2585,1,895.33,4
1,91,0,2022,2586,1,1209.34,4
1,91,0,2022,2587,1,1674.24,4
1,91,0,2022,2588,1,1881.61,4
1,91,0,2022,2589,1,1972.23,4
1,91,0,2022,2590,1,2030.43,4
1,91,0,2022,2591,1,2006.91,4
1,91,0,2022,2592,1,1893.37,4
1,91,0,2022,2593,1,1854.94,4
1,91,0,2022,2594,1,1864.84,4
1,91,0,2022,2595,1,1925.7,4
1,91,0,2022,2596,1,1968.36,4
1,91,0,2022,2597,1,2082.75,4
1,91,0,2022,2598,1,1732.45,4
1,91,0,2022,2599,1,1729.25,4
1,91,0,2022,2600,1,1402.28,4
1,91,0,2022,2601,1,676.21,4
1,91,0,2022,2602,1,565.34,4
1,91,0,2022,2603,1,482.63,4
1,91,0,2022,2604,1,387.12,4
1,91,0,2022,2605,1,339.43,4
1,91,0,2022,2606,1,394.67,4
1,91,0,2022,2607,1,521.51,4
1,91,0,2022,2608,1,677,4
1,91,0,2022,2609,1,898.47,4
1,91,0,2022,2610,1,1069.33,4
1,91,0,2022,2611,1,1636.85,4
1,91,0,2022,2612,1,1904.12,4
1,91,0,2022,2613,1,2012.43,4
1,91,0,2022,2614,1,2290.17,4
1,91,0,2022,2615,1,2482.56,4
1,91,0,2022,2616,1,2729.5,4
1,91,0,2022,2617,1,2916.15,4
1,91,0,2022,2618,1,2996.37,4
1,91,0,2022,2619,1,2939.75,4
1,91,0,2022,2620,1,2868.98,4
1,91,0,2022,2621,1,2914.24,4
1,91,0,2022,2622,1,2588.48,4
1,91,0,2022,2623,1,2630.5,4
1,91,0,2022,2624,1,2396.25,4
1,91,0,2022,2625,1,1340.69,4
